closedSequence bible time
	CloSpan	CMClaSP	BIDE	ClaSP
0,2	1433,0	1382,0	865,0	1636,0
0,17500000000000002	1211,0	1356,0	834,0	1688,0
0,15000000000000002	1488,0	1391,0	1076,0	2015,0
0,12500000000000003	1986,0	1528,0	1312,0	2677,0
0,10000000000000003	2561,0	1763,0	1690,0	3368,0
0,07500000000000004	3757,0	2271,0	2522,0	4576,0
0,05000000000000004	6763,0	3361,0	4492,0	7707,0
0,025000000000000036	19359,0	7461,0	12647,0	18235,0
