FP mushroom size
	PrePost+	LCMFreq	PrePost	H-Mine	FPGrowth	Eclat	Apriori	Relim
0,5	153,0	153,0	153,0	153,0	153,0	153,0	0,0	153,0
0,45	329,0	329,0	329,0	329,0	329,0	329,0	0,0	329,0
0,4	565,0	565,0	565,0	565,0	565,0	565,0	0,0	565,0
0,35000000000000003	1189,0	1189,0	1189,0	1189,0	1189,0	1189,0	0,0	1189,0
0,30000000000000004	2735,0	2735,0	2735,0	2735,0	2735,0	2735,0	0,0	2735,0
0,25000000000000006	5545,0	5545,0	5545,0	5545,0	5545,0	5545,0	0,0	5545,0
0,2000000000000001	53663,0	53663,0	53663,0	53663,0	53663,0	53663,0	0,0	53663,0
0,15000000000000008	98575,0	98575,0	98575,0	98575,0	98575,0	98575,0	0,0	98575,0
0,10000000000000006	574513,0	574513,0	574513,0	574513,0	574513,0	574513,0	0,0	574513,0
