closedSequence leviathan memory
	CloSpan	CMClaSP	BIDE	ClaSP
0,2	547,8340637207032	621,5659790039062	457,3876754760742	547,8339614868164
0,17500000000000002	730,4453109741211	547,835530090332	402,0886962890625	547,8339691162109
0,15000000000000002	730,445278930664	547,8339767456055	547,8342407226562	547,8370849609375
0,12500000000000003	1059,051336669922	547,8355392456054	547,8339584350585	730,4453048706055
0,10000000000000005	1278,2810012817383	730,4484329223633	730,4453353881836	767,3120697021484
0,07500000000000004	2045,5908325195312	931,4896240234375	1095,6682540893555	1095,6731704711915
0,05000000000000003	4017,4525634765623	1315,1461120605468	2373,94744720459	1752,6331283569336
0,025000000000000033	3912,47442779541	3479,770637512207	8644,715927124023	4555,235066223145
