sequence bible memory
	PrefixSpan	SPADE	CMSPADE	CMSPAM	LAPIN	SPAM
0,2	1291,5338516235352	1302,2439575195312	6514,240013122559	2531,2718963623047	2530,4387435913086	2362,576347351074
0,17500000000000002	1180,8658142089844	1349,563705444336	6641,717430114746	2571,283981323242	2570,633575439453	2400,0961837768555
0,15000000000000002	1199,625747680664	1371,0011978149414	6515,106224060059	2609,3004608154297	2608,5627670288086	2435,1155014038086
0,12500000000000003	1391,2283477783203	1391,2266006469727	6611,029022216797	2640,412178039551	2639,6744689941406	2640,599105834961
0,10000000000000003	1407,819320678711	1583,7959518432617	6690,0122146606445	2647,6958618164062	2646,9569396972656	2824,252555847168
0,07500000000000004	1764,6333312988281	1764,6612091064453	6884,4615478515625	2833,4711532592773	2655,688819885254	3049,5499267578125
0,05000000000000004	2301,58699798584	2163,48046875	7615,932540893555	3028,075263977051	2671,183807373047	4097,012001037598
0,025000000000000036	4630,038818359375	3752,9713287353516	2113,3688888549805	4858,72322845459	2849,9522018432617	9125,284408569336
