;PrePost+;LCMFreq;PrePost;H-Mine;FPGrowth;Eclat;Apriori;Relim
0.8;5287.487884521484;4520.208068847656;5243.301361083984;5279.429862976074;5229.244384765625;1626.4796447753906;2526.9678344726562;5234.433334350586
0.775;5460.7398681640625;5775.136291503906;5334.885444641113;6001.468696594238;5296.997116088867;2655.198532104492;2471.6518783569336;6003.95671081543
0.75;5334.821968078613;6885.948883056641;5328.653335571289;6704.57373046875;5310.913391113281;3733.6746673583984;2474.366386413574;6718.808441162109
0.725;5496.472473144531;8501.307327270508;5338.018310546875;7786.964530944824;5334.522041320801;4991.407897949219;2467.4470825195312;8998.38168334961
0.7;5479.964393615723;9032.324096679688;5494.854820251465;8653.926467895508;5293.789855957031;6024.680320739746;2467.883964538574;8999.294700622559
0.6749999999999999;5480.183708190918;9032.323974609375;5507.733551025391;9029.102317810059;5341.5543212890625;7981.986595153809;2477.764633178711;9032.323692321777
0.6499999999999999;5388.884574890137;9032.323570251465;5413.821060180664;9032.323570251465;5284.244422912598;9032.323570251465;2510.6916732788086;9032.323554992676
0.6249999999999999;5494.944931030273;9032.323287963867;5444.673889160156;8836.29401397705;5257.687088012695;8919.181739807129;2490.016716003418;9032.323013305664
0.5999999999999999;5490.011703491211;9032.322891235352;5455.513862609863;8995.196014404297;5277.065002441406;8951.226066589355;2490.9696044921875;9032.323013305664
0.5749999999999998;5493.266204833984;9032.322891235352;5483.933807373047;9004.54290008545;5278.791145324707;8435.256996154785;2493.3408584594727;9032.322860717773
0.5499999999999998;5492.60693359375;9032.322311401367;5476.513763427734;8817.07218170166;5313.462615966797;9016.98023223877;2493.511161804199;9032.322860717773
0.5249999999999998;5456.587661743164;9032.322738647461;5536.010894775391;8981.96322631836;5381.549446105957;9032.322738647461;2504.845329284668;9032.322860717773
