;PrePost+;LCMFreq;PrePost;H-Mine;FPGrowth;Eclat;Apriori;Relim
0.8;5287.077018737793;4493.831008911133;5325.681915283203;5211.206298828125;5193.721252441406;1570.3779525756836;2442.810386657715;5234.593070983887
0.775;5308.139419555664;5799.693267822266;5317.294761657715;6126.487716674805;5272.545295715332;2631.2373275756836;2444.1549682617188;5935.80485534668
0.75;5317.374038696289;6901.49626159668;5316.63516998291;6711.984527587891;5314.378265380859;3738.064697265625;2473.2932510375977;6721.047576904297
0.725;5494.545181274414;8505.319686889648;5336.798385620117;7785.919242858887;5334.5385818481445;4991.443397521973;2467.4498443603516;8998.392082214355
0.7;5479.965461730957;9032.326950073242;5494.854766845703;8653.928115844727;5293.789772033691;6024.680778503418;2468.4076766967773;8999.292503356934
0.6749999999999999;5480.183738708496;9032.326889038086;5497.0385818481445;9027.676452636719;5345.206939697266;8005.655052185059;2478.4911193847656;9032.327011108398
0.6499999999999999;5388.184440612793;9032.326889038086;5413.142074584961;9032.326889038086;5284.288314819336;9032.326889038086;2512.4887161254883;9032.327011108398
0.6249999999999999;5494.793785095215;9032.326789855957;5444.769226074219;8835.077987670898;5258.116264343262;8925.631568908691;2477.9721450805664;9032.32691192627
0.5999999999999999;5489.145095825195;9032.326789855957;5456.833740234375;8973.556190490723;5275.6540603637695;8956.42512512207;2490.3007583618164;9032.32691192627
0.5749999999999998;5492.889343261719;9032.326789855957;5483.22371673584;9006.860412597656;5276.18147277832;8436.568260192871;2493.3351440429688;9032.32691192627
0.5499999999999998;5492.606163024902;9032.326789855957;5476.5124435424805;8817.072166442871;5313.461143493652;9016.98119354248;2493.5119552612305;9032.326705932617
0.5249999999999998;5456.588768005371;9032.326583862305;5536.007484436035;8981.972549438477;5381.550064086914;9032.326583862305;2504.8462448120117;9032.326278686523
