;CloSpan;BIDEPlus;CMClaSP;ClaSP
0.01;1272.164665222168;726.9489059448242;908.6852111816406;1272.167724609375
0.009000000000000001;1272.1646728515625;726.9489135742188;908.6852188110352;1272.1664581298828
0.008;1453.9082641601562;786.8561706542969;908.685188293457;1453.8977279663086
0.007;1817.376319885254;908.6851654052734;908.6852493286133;1635.6455535888672
0.006;2180.85733795166;1090.4214401245117;1090.4214553833008;1999.1120376586914
0.005;2907.7996978759766;1272.1582717895508;1090.4214096069336;2544.312339782715
0.004;4361.726806640625;1635.6301574707031;1090.4214248657227;3452.999557495117
0.003;8723.446563720703;2723.97900390625;1452.7966842651367;5992.808906555176
0.002;7423.3505859375;6269.074310302734;1983.8184127807617;4317.857757568359
