;CloSpan;BIDEPlus;CMClaSP;ClaSP
0.01;1474.6611862182617;1105.9816665649414;1105.9869537353516;1290.312370300293
0.009000000000000001;1474.646339416504;737.3274688720703;921.6575241088867;1290.3174514770508
0.008;1474.6555709838867;737.3274688720703;1105.9874954223633;1474.6474151611328
0.007;1843.3140335083008;1105.988395690918;921.6574935913086;1658.9843215942383
0.006;2211.9858169555664;921.657470703125;1105.9875259399414;1843.3075256347656
0.005;2949.3138580322266;1290.317481994629;1105.9875183105469;2580.6284255981445
0.004;4423.967575073242;1658.9775161743164;1105.9874725341797;3502.294677734375
0.003;8663.673149108887;2735.0920486450195;1458.7291717529297;6017.22297668457
0.002;7759.077522277832;6352.144111633301;2134.0543212890625;4282.034515380859
