;CloSpan;BIDEPlus;CMClaSP;ClaSP
0.01;1272.1814041137695;726.9620513916016;908.7016143798828;1272.1849670410156
0.009000000000000001;1272.1808395385742;726.962043762207;908.70166015625;1272.1853790283203
0.008;1453.927719116211;726.9629669189453;908.70166015625;1453.9203414916992
0.007;1817.4065399169922;908.7016067504883;908.7016677856445;1635.659896850586
0.006;2180.8901596069336;1090.4411849975586;1090.4412994384766;1999.1465301513672
0.005;2907.867645263672;1272.1807327270508;1090.4441299438477;2544.3686294555664
0.004;4361.816749572754;1635.659912109375;1090.4470977783203;3453.0728759765625
0.003;8723.61408996582;2724.003791809082;1452.8145065307617;5992.893989562988
0.002;7423.361175537109;6269.083480834961;1983.8192443847656;4317.866798400879
