sequence bible size
	PrefixSpan	SPADE	CMSPADE	CMSPAM	LAPIN	SPAM
0,2	37,0	37,0	37,0	37,0	37,0	37,0
0,17500000000000002	52,0	52,0	52,0	52,0	52,0	52,0
0,15000000000000002	74,0	74,0	74,0	74,0	74,0	74,0
0,12500000000000003	112,0	112,0	112,0	112,0	112,0	112,0
0,10000000000000005	173,0	173,0	173,0	173,0	173,0	173,0
0,07500000000000004	318,0	318,0	318,0	318,0	318,0	318,0
0,05000000000000003	774,0	774,0	774,0	774,0	774,0	774,0
0,025000000000000033	3281,0	3281,0	3281,0	3281,0	3281,0	3281,0
