closedSequence bible memory
	CloSpan	BIDEPlus	CMClaSP	ClaSP
0,2	1693,0682312011718	1128,7142395019532	1492,6604446411134	1455,795979309082
0,17500000000000002	1637,7697174072266	1273,8191024780274	1455,794515991211	1455,7944076538085
0,15000000000000002	1928,4543899536134	1467,7752700805663	1600,9025161743164	1637,7685821533203
0,12500000000000003	2183,6916366577148	1674,636427307129	1637,7684341430663	1838,17559967041
0,10000000000000005	2547,641389465332	2001,722590637207	1637,7685287475585	2013,6980361938477
0,07500000000000004	3439,0812561035154	2704,728971862793	1819,744187927246	2365,693228149414
0,05000000000000003	5149,792384338379	4309,135047912598	2346,1128021240233	3231,8631378173827
0,025000000000000033	4379,419215393066	9126,787817382812	3839,5180725097657	6569,259465026856
