sequence leviathan size
	PrefixSpan	SPADE	CMSPADE	CMSPAM	LAPIN	SPAM
0,2	101,0	101,0	101,0	101,0	101,0	101,0
0,17500000000000002	141,0	141,0	141,0	141,0	141,0	141,0
0,15000000000000002	225,0	225,0	225,0	225,0	225,0	225,0
0,12500000000000003	355,0	355,0	355,0	355,0	355,0	355,0
0,10000000000000005	650,0	651,0	651,0	651,0	651,0	651,0
0,07500000000000004	1316,0	1319,0	1319,0	1319,0	1319,0	1319,0
0,05000000000000003	3688,0	3698,0	3698,0	3698,0	3698,0	3698,0
0,025000000000000033	19605,0	19687,0	19687,0	19687,0	19687,0	19687,0
