sequence kosarakSeq memory
	PrefixSpan	SPADE	CMSPADE	CMSPAM	LAPIN	SPAM
0,01	576,7435516357422	910,4704116821289	7669,630825805664	1457,227557373047	1457,0732009887695	1845,8794631958008
0,009000000000000001	712,3481079101563	934,7943115234375	7677,299598693848	1436,4561294555665	1436,3395309448242	2009,0019409179688
0,008	718,1693786621094	1077,2520294189453	7825,495487976074	1436,689649963379	1436,5678802490233	2334,7143463134767
0,007000000000000001	718,2793365478516	1077,4202392578125	7974,155015563965	1441,7700698852539	1441,6237350463866	3067,1621963500975
0,006	720,8085510253907	1264,713153076172	8148,074589538574	1624,0626647949218	1452,5605865478515	3962,0929412841797
0,005	900,356852722168	1452,5680068969727	8334,753080749511	1620,8633682250977	1440,633854675293	6303,788154602051
0,004	1082,5908294677733	1804,3400146484375	8845,258522033691	1802,464488220215	1445,1192718505858	9180,272425842286
0,003	1453,306004333496	2543,3077651977537	1161,8117324829102	2191,3365020751953	1464,0720458984374	9187,570765686036
0,002	3616,4482025146485	5781,142767333984	6700,01252746582	3548,050022888184	1596,4572189331054	9171,216134643555
