;CloSpan;BIDEPlus;CMClaSP;ClaSP
0.01;1272.1849975585938;726.9644546508789;908.7046737670898;1272.1972427368164
0.009000000000000001;1272.1850280761719;726.9644470214844;908.7046737670898;1272.1849822998047
0.008;1453.937873840332;786.871711730957;908.7046737670898;1453.925148010254
0.007;1877.3192672729492;908.7046203613281;908.7046737670898;1635.6680145263672
0.006;2180.899345397949;1090.4447860717773;1090.4448471069336;1999.1557159423828
0.005;2907.8719024658203;1272.184959411621;1090.4507141113281;2544.3752059936523
0.004;4361.791694641113;1635.6653442382812;1090.444839477539;3453.093963623047
0.003;8723.630226135254;2724.006118774414;1452.8038711547852;5992.890701293945
0.002;7423.315498352051;6269.119842529297;1983.8611373901367;4317.885887145996
