;CloSpan;BIDEPlus;CMClaSP;ClaSP
0.01;1327.612190246582;724.4027938842773;905.508415222168;1267.7158279418945
0.009000000000000001;1267.7049102783203;724.4028091430664;905.5083847045898;1267.7097091674805
0.008;1448.8102416992188;724.4027938842773;905.5083847045898;1448.810401916504
0.007;1811.0205459594727;905.5034942626953;965.4156188964844;1629.9169845581055
0.006;2173.212043762207;1086.6042785644531;1146.5163192749023;1992.123306274414
0.005;2897.6474075317383;1267.7048568725586;1086.6090850830078;2535.427734375
0.004;4527.583183288574;1629.9062194824219;1327.6236419677734;3440.9286346435547
0.003;8692.985069274902;2719.062545776367;1450.1764907836914;5981.972030639648
0.002;7420.109573364258;6267.274612426758;1983.8251266479492;4317.854537963867
