;PrefixSpan;SPADE;CMSPADE;CMSPAM;LAPIN;SPAM
0.2;138;224;370;248;583;290
0.17500000000000002;149;242;380;283;725;343
0.15000000000000002;169;268;392;347;966;449
0.12500000000000003;199;316;419;436;1259;611
0.10000000000000003;253;390;452;636;1928;943
0.07500000000000004;350;539;543;1024;3166;1620
0.05000000000000004;622;886;763;2171;6219;3415
0.025000000000000036;1730;2308;2056;7593;19641;11630
