;PrefixSpan;SPADE;CMSPADE;CMSPAM;LAPIN;SPAM
0.2;141;232;372;248;575;288
0.17500000000000002;148;243;382;283;718;344
0.15000000000000002;170;275;395;348;969;450
0.12500000000000003;199;320;418;435;1277;608
0.10000000000000003;252;390;458;634;1938;939
0.07500000000000004;350;540;539;1069;3188;1622
0.05000000000000004;624;900;768;2174;6238;3409
0.025000000000000036;1726;2322;2059;7620;19532;11520
