;PrefixSpan;SPADE;CMSPADE;CMSPAM;LAPIN;SPAM
0.2;138;227;371;246;585;287
0.17500000000000002;149;244;380;283;727;343
0.15000000000000002;168;271;392;347;966;448
0.12500000000000003;198;315;419;435;1271;609
0.10000000000000003;251;389;458;636;1922;942
0.07500000000000004;350;534;535;1021;3163;1618
0.05000000000000004;617;883;766;2168;6211;3412
0.025000000000000036;1720;2304;2056;7593;19546;11620
