;CloSpan;CMClaSP;BIDE;ClaSP
0.01;596.0566101074219;79.20824432373047;598.9790649414062;214.06719970703125
0.009000000000000001;452.5227355957031;852.6287536621094;632.9284515380859;156.34156799316406
0.008;371.5442199707031;887.1691436767578;647.4276504516602;248.7153549194336
0.007;634.6880493164062;898.4196014404297;727.8467636108398;490.9820022583008
0.006;1023.3736267089844;933.1452789306641;832.2338790893555;796.4033126831055
0.005;719.8903961181641;994.3927307128906;1014.0799560546875;368.80792236328125
0.004;281.73738861083984;210.76673126220703;981.7773818969727;527.0259094238281
0.003;988.8960342407227;429.30493927001953;980.5696563720703;290.85693359375
0.002;880.2065811157227;1007.5597991943359;1044.128318786621;547.4663848876953
