;CloSpan;BIDEPlus;CMClaSP;ClaSP
0.2;1714;1032;1458;1754
0.17500000000000002;1207;860;1323;1665
0.15000000000000002;1505;984;1368;1996
0.12500000000000003;2058;1285;1491;2609
0.10000000000000003;2613;1598;1729;3310
0.07500000000000004;3890;2368;2208;4473
0.05000000000000004;7106;4348;3419;8066
0.025000000000000036;19766;12363;7138;17698
