;CloSpan;BIDEPlus;CMClaSP;ClaSP
0.2;1047;692;1176;1442
0.17500000000000002;1187;801;1308;1723
0.15000000000000002;1583;942;1448;2152
0.12500000000000003;2133;1212;1484;2578
0.10000000000000003;2529;1598;1708;3249
0.07500000000000004;3719;2493;2183;4408
0.05000000000000004;6680;4156;3218;7314
0.025000000000000036;20048;12061;7225;17870
