;CloSpan;CMClaSP;BIDE;ClaSP
0.2;546.1339263916016;546.1339569091797;364.08929443359375;546.133918762207
0.17500000000000002;728.1786422729492;546.1339569091797;364.08929443359375;546.133918762207
0.15000000000000002;728.1785659790039;546.1339340209961;546.1339340209961;546.133918762207
0.12500000000000003;1092.2678146362305;546.1339340209961;546.1339340209961;728.1785888671875
0.10000000000000003;1274.3168563842773;728.1786193847656;728.1785736083984;728.1785888671875
0.07500000000000004;2002.4910049438477;1002.3882675170898;1092.2692031860352;1092.2686004638672
0.05000000000000004;4004.983070373535;1366.4813690185547;2366.581230163574;1820.4463500976562
0.025000000000000036;3903.581901550293;3471.7252807617188;8587.949043273926;4556.404167175293
