;FPClose;Charm;LCM;DCIClosed;AprioriClose
0.5;40;32;63;94;56
0.45;39;48;96;121;98
0.4;41;75;126;167;159
0.35000000000000003;42;139;206;248;295
0.30000000000000004;44;228;298;329;648
0.25000000000000006;48;369;469;454;1270
0.20000000000000007;55;643;897;676;11286
0.15000000000000008;65;1187;1412;956;21233
0.10000000000000007;96;2573;2554;1541;370287
