;FPClose;Charm;LCM;DCIClosed;AprioriClose
0.5;43;29;62;91;58
0.45;40;48;94;121;97
0.4;41;75;130;170;163
0.35000000000000003;46;136;205;235;295
0.30000000000000004;48;227;299;336;650
0.25000000000000006;48;371;468;451;1266
0.20000000000000007;55;648;892;667;11280
0.15000000000000008;66;1207;1407;959;21226
0.10000000000000007;97;2579;2554;1540;369696
