;FPClose;Charm;LCM;DCIClosed;AprioriClose
0.5;50;29;65;85;55
0.45;39;48;96;122;100
0.4;42;75;131;162;161
0.35000000000000003;45;136;211;229;297
0.30000000000000004;46;231;299;313;651
0.25000000000000006;50;371;474;431;1269
0.20000000000000007;56;648;915;651;11282
0.15000000000000008;67;1190;1411;956;21233
0.10000000000000007;108;2571;2553;1539;369778
