;PrefixSpan;SPADE;CMSPADE;CMSPAM;LAPIN;SPAM
0.2;504;895;2364;817;1682;848
0.17500000000000002;547;926;2370;861;2067;958
0.15000000000000002;594;989;2386;927;2651;1176
0.12500000000000003;672;1085;2430;1038;4098;1645
0.10000000000000003;754;1303;2602;1259;6133;2227
0.07500000000000004;926;1524;2587;1583;8482;3183
0.05000000000000004;1270;2024;2810;2699;16674;6212
0.025000000000000036;2712;4084;4250;7560;43684;19163
