;PrefixSpan;SPADE;CMSPADE;CMSPAM;LAPIN;SPAM
0.2;277;326;546;358;1002;300
0.17500000000000002;151;270;427;366;1261;375
0.15000000000000002;180;292;439;397;1175;489
0.12500000000000003;211;334;468;461;1433;657
0.10000000000000003;253;413;486;689;2266;1000
0.07500000000000004;351;598;562;1050;3563;1649
0.05000000000000004;628;955;783;2211;6939;3466
0.025000000000000036;1738;2403;2705;7753;21011;12379
