;CloSpan;BIDEPlus;CMClaSP;ClaSP
0.2;465;200;302;437
0.17500000000000002;565;237;341;503
0.15000000000000002;751;310;406;628
0.12500000000000003;1019;424;486;809
0.10000000000000003;1507;645;659;1166
0.07500000000000004;2451;1121;970;1780
0.05000000000000004;4939;2512;1736;3187
0.025000000000000036;14933;8779;4763;8465
