;FPClose;Charm;LCM;DCIClosed;AprioriClose
0.8;938.9020385742188;596.4330215454102;930.7508087158203;1008.6540756225586;543.6144790649414
0.775;647.7841415405273;595.7088470458984;921.0496826171875;1153.9497909545898;543.9684677124023
0.75;290.25012969970703;195.55108642578125;939.7111206054688;1415.6488952636719;548.1616287231445
0.725;633.8855667114258;594.5;1011.9067611694336;1200.4319381713867;614.1558074951172
0.7;561.4601669311523;605.4214248657227;1143.586524963379;1381.5943298339844;454.7129592895508
0.6749999999999999;420.2312774658203;612.2025146484375;1178.829231262207;1457.4116668701172;675.7055892944336
0.6499999999999999;582.165397644043;624.0035018920898;1047.1295318603516;1275.8433303833008;772.149787902832
0.6249999999999999;733.3136215209961;616.4928741455078;1044.5149154663086;1242.3669204711914;772.240592956543
0.5999999999999999;823.6793060302734;625.6357498168945;1076.504981994629;1461.8562469482422;237.59699249267578
0.5749999999999998;724.1675796508789;629.3340072631836;1025.2953033447266;1436.1991348266602;226.84223175048828
0.5499999999999998;815.3766708374023;650.0033950805664;1318.1298751831055;1802.7307586669922;715.8970031738281
0.5249999999999998;738.3689651489258;699.2543411254883;1457.8683853149414;1435.9096221923828;308.45560455322266
