;PrefixSpan;SPADE;CMSPADE;CMSPAM;LAPIN;SPAM
0.2;655;1184;4944;1202;2695;1038
0.17500000000000002;582;1006;5084;1134;2356;1075
0.15000000000000002;637;1056;4792;1102;2859;1265
0.12500000000000003;691;1202;5616;1209;4191;1777
0.10000000000000003;796;1310;4876;1335;6193;2271
0.07500000000000004;1020;1596;5101;1646;9214;2925
0.05000000000000004;1431;2140;5483;2576;18916;5472
0.025000000000000036;3223;4149;6810;6551;51751;16047
