;PrefixSpan;SPADE;CMSPADE;CMSPAM;LAPIN;SPAM
5000;184.33000946044922;552.9900054931641;737.3491058349609;552.9947967529297;184.33000946044922;2211.9983520507812
10000;552.9900131225586;737.3200225830078;1843.5231170654297;737.3297119140625;368.6612091064453;4608.46337890625
15000;551.4565505981445;919.0963516235352;2941.5869140625;735.3036956787109;551.4573669433594;6066.421928405762
20000;731.8955535888672;1097.843276977539;4393.836601257324;914.9081954956055;731.8988265991211;9149.565940856934
25000;917.2435607910156;1467.5941696166992;5321.813804626465;1455.9590301513672;908.2604064941406;9184.940452575684
30000;1095.5352325439453;1643.3078155517578;6941.424728393555;1461.4464492797852;1280.335075378418;9179.827072143555
35000;1082.0575332641602;1983.7876510620117;8660.351806640625;1806.188621520996;1264.2454833984375;9174.811767578125
40000;1262.000503540039;2163.4514694213867;925.6145553588867;2086.3060302734375;1450.1244201660156;9169.810562133789
