;FPClose;Charm;LCM;DCIClosed;AprioriClose
0.8;5214.1712646484375;654.5233917236328;4582.4776611328125;4688.401466369629;4061.307548522949
0.775;5245.8558349609375;685.8197021484375;5667.616844177246;6760.913719177246;4022.1567993164062
0.75;5246.2915115356445;702.3913650512695;6858.756500244141;8650.522254943848;4072.666946411133
0.725;5312.17431640625;705.8602600097656;8502.347846984863;3151.677864074707;4118.976844787598
0.7;5193.492637634277;708.6025238037109;9032.327980041504;5141.915229797363;4132.910530090332
0.6749999999999999;5288.366752624512;672.3336181640625;9032.327980041504;7124.8127365112305;4007.4683380126953
0.6499999999999999;5343.291114807129;682.7502670288086;9032.327980041504;1375.1415634155273;4040.3127670288086
0.6249999999999999;5387.083549499512;684.8688735961914;8938.67993927002;1362.5041275024414;4035.7182540893555
0.5999999999999999;5374.775650024414;684.0582427978516;9032.327980041504;1377.9457931518555;4044.4258346557617
0.5749999999999998;5392.567977905273;685.1354141235352;9032.327980041504;2051.0159759521484;4049.9736404418945
0.5499999999999998;5399.964912414551;685.499626159668;9009.652725219727;6810.329559326172;4042.484848022461
0.5249999999999998;5336.080337524414;834.4221801757812;9032.327980041504;6254.857604980469;4108.134841918945
