;FPClose;Charm;LCM;DCIClosed;AprioriClose
0.8;5212.863868713379;654.4660720825195;4582.077445983887;4688.147811889648;4061.35099029541
0.775;5245.911865234375;685.8225860595703;5667.6406173706055;6760.922073364258;4022.158660888672
0.75;5246.293746948242;702.3915634155273;6858.758163452148;8650.525184631348;4072.6671829223633
0.725;5312.174644470215;705.8604049682617;8502.349533081055;3151.67813873291;4118.977523803711
0.7;5193.493301391602;708.6027145385742;9032.329711914062;5141.916404724121;4132.911064147949
0.6749999999999999;5288.367462158203;672.3337860107422;9032.329551696777;7124.813911437988;4007.4684829711914
0.6499999999999999;5343.291366577148;682.7503509521484;9032.329551696777;1375.0336074829102;4042.178482055664
0.6249999999999999;5387.02604675293;684.8661346435547;8938.643516540527;1362.4983749389648;4035.7153396606445
0.5999999999999999;5374.771827697754;684.0581207275391;9032.329238891602;1377.9457626342773;4044.426040649414
0.5749999999999998;5392.568008422852;685.1354141235352;9032.329238891602;2051.0169830322266;4049.973762512207
0.5499999999999998;5399.965156555176;685.4996643066406;9009.656265258789;6810.33283996582;4042.484931945801
0.5249999999999998;5336.079719543457;834.4221801757812;9032.328735351562;6254.857604980469;4108.134788513184
