;FPClose;Charm;LCM;DCIClosed;AprioriClose
0.8;5328.222259521484;726.8661575317383;4546.004501342773;4724.629806518555;4143.447235107422
0.775;5224.3464431762695;717.5530700683594;5742.06965637207;6648.727005004883;4120.320182800293
0.75;5374.330581665039;715.2352600097656;6984.3024826049805;8616.745712280273;4128.745246887207
0.725;5385.319923400879;716.187744140625;8631.892723083496;2995.2241744995117;4165.348571777344
0.7;5251.961212158203;720.0288314819336;9214.105659484863;5010.198539733887;4011.9022064208984
0.6749999999999999;5288.416633605957;723.2972946166992;9216.5;7101.23747253418;4167.896148681641
0.6499999999999999;5255.173202514648;720.3167419433594;9213.941993713379;9561.758888244629;4162.046829223633
0.6249999999999999;5428.75666809082;719.9521636962891;9216.5;9750.947036743164;4162.88883972168
0.5999999999999999;5429.854690551758;720.0473480224609;9208.458297729492;10189.77995300293;4165.135665893555
0.5749999999999998;5432.785820007324;720.3014602661133;9216.5;2100.2085571289062;4179.374076843262
0.5499999999999998;5269.64533996582;721.6142349243164;9595.774856567383;5481.8293533325195;4030.3701705932617
0.5249999999999998;5312.760513305664;725.4797668457031;9585.533615112305;1616.0435333251953;4043.8848037719727
