;FPClose;Charm;LCM;DCIClosed;AprioriClose
0.8;5330.575439453125;727.0769500732422;4547.322120666504;4729.999946594238;4144.185279846191
0.775;5225.277130126953;717.6364898681641;5742.8577880859375;6648.732315063477;4120.422988891602
0.75;5374.464714050293;715.2468566894531;6984.431602478027;8616.780014038086;4128.750915527344
0.725;5385.327445983887;716.1882095336914;8631.899726867676;2995.223274230957;4165.346656799316
0.7;5251.958930969238;720.0285873413086;9214.103782653809;5010.1962814331055;4011.900260925293
0.6749999999999999;5288.414031982422;723.297119140625;9216.5;7101.2374267578125;4167.892509460449
0.6499999999999999;5255.1687088012695;720.3164672851562;9206.98599243164;9553.012825012207;4162.515060424805
0.6249999999999999;5429.3677978515625;720.0050888061523;9203.95417022705;9757.242401123047;4163.709190368652
0.5999999999999999;5430.924995422363;720.1401519775391;9209.745567321777;10175.501861572266;4164.877494812012
0.5749999999999998;5436.9674072265625;720.0650024414062;9216.5;2118.784469604492;4013.9953079223633
0.5499999999999998;5291.175720214844;723.5446319580078;9596.091972351074;5478.448036193848;4034.048439025879
0.5249999999999998;5313.737945556641;725.5674133300781;9614.218551635742;1599.223533630371;4042.315742492676
