;FPClose;Charm;LCM;DCIClosed;AprioriClose
0.8;5162.216987609863;653.1996612548828;4589.4600830078125;4737.697601318359;4041.4069442749023
0.775;5220.150337219238;687.5565567016602;5676.23420715332;6652.053321838379;4048.9983978271484
0.75;5281.30241394043;707.1727523803711;6903.12956237793;8762.813652038574;4108.863357543945
0.725;5359.387031555176;713.9401550292969;8590.786392211914;2996.2032318115234;4161.008247375488
0.7;5246.488571166992;719.5380935668945;9196.972640991211;5011.5754318237305;4011.8192749023438
0.6749999999999999;5288.307525634766;723.2873916625977;9216.5;7101.259017944336;4167.888000488281
0.6499999999999999;5271.615303039551;719.5382919311523;9189.778747558594;9562.846824645996;4160.720558166504
0.6249999999999999;5427.026832580566;719.8022537231445;9200.40121459961;9757.693237304688;4164.032783508301
0.5999999999999999;5431.346900939941;720.176628112793;9210.213035583496;10175.438278198242;4164.896842956543
0.5749999999999998;5432.474304199219;720.274543762207;9216.5;2118.9085693359375;4014.450180053711
0.5499999999999998;5291.775375366211;723.598518371582;9536.132331848145;5460.835723876953;4032.684356689453
0.5249999999999998;5315.81135559082;725.7533645629883;9612.908042907715;1599.194221496582;4042.099807739258
