;PrefixSpan;SPADE;CMSPADE;CMSPAM;LAPIN;SPAM
0.2;1092.3020629882812;1274.352180480957;6374.461959838867;2535.8629455566406;2354.042839050293;2354.783546447754
0.17500000000000002;1086.48388671875;1267.5604248046875;6521.959266662598;2531.480255126953;2530.930549621582;2350.8881225585938
0.15000000000000002;1084.6837692260742;1265.4590530395508;6510.573539733887;2535.6555404663086;2535.0102005004883;2354.677833557129
0.12500000000000003;1267.5028991699219;1448.5706787109375;6521.427429199219;2521.704460144043;2521.059326171875;2521.7980422973633
0.10000000000000003;1440.5987701416016;1440.5989303588867;6665.477676391602;2708.2968826293945;2527.1390991210938;2708.296455383301
0.07500000000000004;1805.0936965942383;1624.5842819213867;6862.1422119140625;2715.40567779541;2714.7992553710938;3103.057907104492
0.05000000000000004;2352.7983932495117;2171.8025436401367;7604.066352844238;3065.0713806152344;2703.8408279418945;4146.878273010254
0.025000000000000036;4686.64501953125;3762.680892944336;1934.1101150512695;4692.494270324707;2878.1733474731445;9125.26416015625
