;FPClose;Charm;LCM;DCIClosed;AprioriClose
0.01;934;2938;3509;2748;13143
0.009000000000000001;896;3382;3664;3004;15338
0.008;853;3888;4000;3195;14510
0.007;857;5023;2150;4122;20888
0.006;863;5161;4875;4549;27981
0.005;956;6772;5754;4120;39070
0.004;905;8374;7183;5367;55559
0.003;898;11729;7608;6831;90523
0.002;936;18951;11618;9194;208635
0.001;1041;38601;17758;15374;571908
