;FPClose;Charm;LCM;DCIClosed;AprioriClose
0.01;872;2805;1648;2689;8469
0.009000000000000001;858;3232;3449;2654;12107
0.008;866;3676;3650;2711;14571
0.007;880;4334;4536;3083;21037
0.006;976;5353;4839;3515;27766
0.005;873;6346;5769;4175;39399
0.004;906;8235;6765;5206;55673
0.003;867;11038;6794;7638;91449
0.002;1022;19269;12246;9105;197815
0.001;979;36407;6534;14566;548898
