;PrePost+;LCMFreq;PrePost;H-Mine;FPGrowth;Eclat;Apriori;Relim
0.8;539.9362106323242;826.1485443115234;523.5323104858398;416.85689544677734;894.0599136352539;1085.1284484863281;605.2097778320312;246.13932037353516
0.775;432.5140914916992;1014.0576629638672;579.2942657470703;918.2811584472656;477.5243606567383;1509.1431198120117;286.74493408203125;705.3806228637695
0.75;563.5250625610352;983.4266738891602;204.57095336914062;889.7198028564453;573.6559677124023;1609.6177062988281;286.65128326416016;802.1610107421875
0.725;316.4611511230469;930.7870330810547;477.88745880126953;914.2605743408203;286.82657623291016;1912.5128784179688;290.173095703125;1243.2126083374023
0.7;173.78734588623047;1054.9881057739258;419.3401794433594;1013.5695037841797;555.8244018554688;1854.4635162353516;290.08101654052734;1090.070297241211
0.6749999999999999;628.8570709228516;1073.664810180664;205.97403717041016;1229.5251693725586;319.7396545410156;2434.9286727905273;290.0821838378906;2103.234375
0.6499999999999999;309.31900787353516;1072.048095703125;827.9707946777344;1109.8269577026367;555.4784088134766;2227.7828063964844;290.16741943359375;3092.485008239746
0.6249999999999999;235.20528411865234;1197.2932739257812;460.95343017578125;1207.2847442626953;414.6613235473633;2504.072265625;290.1069030761719;2879.7252883911133
0.5999999999999999;932.4295120239258;1256.987045288086;739.5560989379883;1145.629508972168;619.5340576171875;2374.3958892822266;290.08565521240234;3317.150619506836
0.5749999999999998;262.6570281982422;1351.7036972045898;576.0647430419922;1348.7784881591797;305.88248443603516;2626.402313232422;660.5615692138672;3054.901695251465
0.5499999999999998;709.4585800170898;1826.4510345458984;648.1382446289062;1910.30712890625;639.6713485717773;3037.6966247558594;170.2596435546875;3354.016159057617
0.5249999999999998;259.7890930175781;1583.0407409667969;926.6742706298828;2043.9504699707031;551.6543579101562;2802.376853942871;414.4852828979492;3173.4877700805664
