;PrePost+;LCMFreq;PrePost;H-Mine;FPGrowth;Eclat;Apriori;Relim
0.8;628.2244186401367;893.7602615356445;602.1442260742188;471.16197967529297;384.9105911254883;1093.0825653076172;469.1951904296875;715.4236831665039
0.775;312.3039093017578;1021.5368576049805;534.3450317382812;899.9862823486328;500.49327087402344;1511.2560195922852;286.87657165527344;764.2448272705078
0.75;509.0653381347656;988.6975479125977;214.89128875732422;917.1748733520508;552.5939331054688;1599.9930572509766;286.6922149658203;842.6025619506836
0.725;690.993537902832;968.024169921875;506.7960510253906;979.932258605957;638.6985321044922;1763.3886489868164;290.1100311279297;1126.7741241455078
0.7;689.237190246582;994.8585357666016;475.9557647705078;988.6988983154297;286.7624740600586;2079.4485397338867;290.04872131347656;1127.0307922363281
0.6749999999999999;671.9185638427734;1015.0354309082031;352.44750213623047;1015.0569381713867;290.07128143310547;2190.011428833008;290.2904281616211;2101.5724563598633
0.6499999999999999;338.95831298828125;1077.394515991211;226.56061553955078;1138.8555145263672;285.9423599243164;2073.4905319213867;290.23026275634766;2748.7184677124023
0.6249999999999999;528.3097991943359;1101.6279602050781;768.7505798339844;1109.7957611083984;618.6623840332031;2278.769500732422;290.2739562988281;2625.353645324707
0.5999999999999999;784.0981674194336;977.6256484985352;256.34000396728516;1259.6895446777344;285.80020904541016;2587.0185470581055;290.1497573852539;2971.385612487793
0.5749999999999998;430.13519287109375;1004.4701919555664;799.4080047607422;1307.2089462280273;290.16077423095703;2431.0681915283203;290.19429779052734;2926.3362426757812
0.5499999999999998;752.9481735229492;1445.5193710327148;455.8833465576172;1825.112174987793;469.5705261230469;2831.4672927856445;162.33661651611328;3197.1208267211914
0.5249999999999998;225.06510162353516;1631.5779571533203;354.49473571777344;1522.3929595947266;436.743896484375;2880.4433059692383;505.77359771728516;2927.2885818481445
