;PrefixSpan;SPADE;CMSPADE;CMSPAM;LAPIN;SPAM
0.2;147;281;407;274;721;319
0.17500000000000002;170;264;416;310;893;360
0.15000000000000002;178;297;415;376;1178;465
0.12500000000000003;216;355;443;468;1588;633
0.10000000000000003;265;424;479;683;2430;972
0.07500000000000004;398;580;650;1157;4171;1635
0.05000000000000004;733;970;811;2099;7757;3357
0.025000000000000036;2144;2764;2422;6640;22788;9946
