;PrefixSpan;SPADE;CMSPADE;CMSPAM;LAPIN;SPAM
0.2;144;244;451;298;767;365
0.17500000000000002;154;293;501;309;994;366
0.15000000000000002;180;300;739;372;1200;466
0.12500000000000003;210;350;454;476;1623;632
0.10000000000000003;265;421;491;688;2431;976
0.07500000000000004;391;579;572;1081;4102;1620
0.05000000000000004;749;1003;813;2047;7517;3077
0.025000000000000036;2267;2688;2201;6517;23925;9748
