;FPClose;Charm;LCM;DCIClosed;AprioriClose
0.8;1019.4589004516602;592.7695388793945;993.2297286987305;1150.0734100341797;527.5922470092773
0.775;466.72259521484375;592.3505401611328;980.315071105957;1508.3325958251953;543.9864273071289
0.75;290.20005798339844;221.52178955078125;831.2596054077148;1432.1146926879883;472.21439361572266
0.725;415.0405731201172;606.6416702270508;1090.3520965576172;1715.2013397216797;793.735710144043
0.7;692.2313842773438;613.895378112793;1073.0643310546875;1486.1501693725586;316.7655792236328
0.6749999999999999;593.5919494628906;610.5549926757812;1004.0536956787109;1236.6977767944336;305.57849884033203
0.6499999999999999;699.4950408935547;628.2201995849609;1082.568260192871;1383.553207397461;655.5067596435547
0.6249999999999999;616.1769638061523;625.1337890625;1100.1084060668945;1744.0129699707031;369.9115753173828
0.5999999999999999;727.4678115844727;625.0148010253906;983.8291931152344;1374.9843444824219;670.6710815429688
0.5749999999999998;629.4530563354492;627.9595336914062;1038.192253112793;1164.096176147461;615.5941619873047
0.5499999999999998;549.5798110961914;662.4755096435547;1173.3759536743164;1541.1347732543945;280.21895599365234
0.5249999999999998;427.532470703125;698.2711334228516;1507.8932876586914;1413.791259765625;279.86461639404297
