;CloSpan;BIDEPlus;CMClaSP;ClaSP
0.2;1040;702;1162;1450
0.17500000000000002;1204;815;1244;1639
0.15000000000000002;1484;969;1376;1951
0.12500000000000003;1969;1233;1459;2565
0.10000000000000003;2542;1574;1688;3241
0.07500000000000004;3720;2321;2119;4375
0.05000000000000004;6706;4160;3184;7303
0.025000000000000036;18117;11767;6883;17274
