;CloSpan;BIDEPlus;CMClaSP;ClaSP
0.2;1667;953;1393;1517
0.17500000000000002;1201;851;1313;1637
0.15000000000000002;1498;973;1328;1954
0.12500000000000003;2033;1260;1468;2554
0.10000000000000003;2603;1592;1699;3240
0.07500000000000004;3881;2346;2134;4368
0.05000000000000004;7067;4119;3186;7326
0.025000000000000036;18966;11661;6940;17213
