;CloSpan;BIDEPlus;CMClaSP;ClaSP
0.2;1045;706;1158;1445
0.17500000000000002;1193;816;1237;1624
0.15000000000000002;1480;964;1328;1940
0.12500000000000003;1966;1230;1455;2562
0.10000000000000003;2545;1579;1694;3240
0.07500000000000004;3727;2316;2129;4374
0.05000000000000004;6701;4143;3168;7285
0.025000000000000036;18118;11858;6934;17338
