;PrePost+;LCMFreq;PrePost;H-Mine;FPGrowth;Eclat;Apriori;Relim
0.8;2877;3042;2895;2946;2949;2055;1446;2955
0.775;3090;3936;3081;3726;3239;4974;1446;4357
0.75;3108;4716;3166;4323;3166;8170;1441;5723
0.725;3232;6293;3216;5260;3265;12048;1469;16181
0.7;3212;8525;3219;5884;3258;15099;1442;16229
0.6749999999999999;3243;10365;3250;9317;3305;20977;1442;24016
0.6499999999999999;3306;12287;3315;11402;3397;32108;1443;52849
0.6249999999999999;3369;12357;3306;11389;3372;32510;1442;52747
0.5999999999999999;3304;12207;3301;10855;3366;32728;1443;52782
0.5749999999999998;3318;13375;3306;11380;3363;34598;1441;52761
0.5499999999999998;3338;23081;3332;15564;3396;58472;1444;93620
0.5249999999999998;3338;37542;3343;21966;3403;98181;1446;93645
