;CloSpan;BIDEPlus;CMClaSP;ClaSP
0.2;543.1670761108398;362.111572265625;543.167106628418;543.1748809814453
0.17500000000000002;724.2225723266602;362.111572265625;543.167106628418;543.1670761108398
0.15000000000000002;724.2226028442383;543.1670761108398;543.167106628418;543.167106628418
0.12500000000000003;1086.3336181640625;543.1670684814453;543.1670684814453;724.2225799560547
0.10000000000000003;1267.3891296386719;724.2225646972656;724.2228240966797;724.2226181030273
0.07500000000000004;1991.6120529174805;1086.3335876464844;905.2783660888672;1086.335548400879
0.05000000000000004;3983.2225952148438;2353.7228393554688;1448.4446182250977;1810.5563049316406
0.025000000000000036;4075.009620666504;8563.474517822266;3653.9509201049805;4750.1413650512695
