;FPClose;Charm;LCM;DCIClosed;AprioriClose
0.5;130;96;148;165;147
0.45;62;54;114;151;145
0.4;65;85;151;211;260
0.35000000000000003;61;148;223;301;324
0.30000000000000004;64;254;328;389;677
0.25000000000000006;77;444;572;501;1319
0.20000000000000007;85;739;985;788;11876
0.15000000000000008;92;1336;1416;1052;22939
0.10000000000000007;117;2815;2559;1667;405717
