;PrePost+;LCMFreq;PrePost;H-Mine;FPGrowth;Eclat;Apriori;Relim
0.5;61;76;39;59;40;114;17;184
0.45;41;129;40;77;40;219;18;970
0.4;41;185;41;103;41;347;18;3183
0.35000000000000003;43;369;43;152;45;684;18;10274
0.30000000000000004;47;642;47;258;49;1486;18;16352
0.25000000000000006;55;1192;53;424;57;2907;17;63523
0.20000000000000007;166;5528;165;2518;187;26883;18;307704
0.15000000000000008;270;9509;271;4077;311;45630;18;607676
0.10000000000000007;1715;35361;1680;15741;1855;247100;17;1453334
