;PrePost+;LCMFreq;PrePost;H-Mine;FPGrowth;Eclat;Apriori;Relim
0.8;289.66419982910156;579.2881622314453;680.2780151367188;345.17647552490234;512.2599182128906;1042.5956192016602;607.8123016357422;633.5624694824219
0.775;75.24430847167969;1085.091163635254;474.1963882446289;1017.4120788574219;555.9569244384766;1527.9376220703125;286.8399124145508;769.0487365722656
0.75;315.75365447998047;1135.5437088012695;793.037971496582;943.2517929077148;883.2628936767578;1723.8415832519531;286.6877212524414;914.1714401245117
0.725;215.3636703491211;1048.7051391601562;435.2827453613281;1014.3279647827148;239.64273071289062;1631.1710510253906;287.05323028564453;1429.7289199829102
0.7;498.1795425415039;1022.5279388427734;696.1758499145508;881.6872940063477;429.0910339355469;1869.6289672851562;290.15589141845703;1448.0156707763672
0.6749999999999999;852.9864807128906;1020.4204330444336;309.8196105957031;1021.9698333740234;569.4404220581055;2255.511489868164;290.33170318603516;2301.0824584960938
0.6499999999999999;356.70928955078125;1140.405860900879;385.64559173583984;1102.8509063720703;529.6495666503906;2662.4280548095703;293.41971588134766;2945.8545150756836
0.6249999999999999;445.86199951171875;1131.6634521484375;194.45601654052734;1049.0358963012695;470.03568267822266;2469.6754608154297;160.54966735839844;3111.6589279174805
0.5999999999999999;665.9615859985352;1245.008071899414;622.4585494995117;1225.3460998535156;686.1155242919922;2458.278778076172;147.02279663085938;3039.8433990478516
0.5749999999999998;556.7246246337891;1300.6038208007812;327.3206100463867;1197.4872283935547;184.93177032470703;2883.3328704833984;194.60895538330078;3373.051742553711
0.5499999999999998;936.3775787353516;1562.094383239746;525.9777374267578;1741.1984634399414;887.7436218261719;2803.294532775879;246.21224212646484;3268.973701477051
0.5249999999999998;603.0131149291992;1814.6233596801758;488.41358184814453;1843.8131484985352;851.8176193237305;2921.443069458008;492.3296890258789;3074.4620513916016
