;CloSpan;CMClaSP;BIDE;ClaSP
0.2;110.18991088867188;387.2679901123047;304.7276382446289;409.67464447021484
0.17500000000000002;182.78168487548828;412.2308883666992;339.49051666259766;436.2177200317383
0.15000000000000002;309.14322662353516;439.8128204345703;392.8707275390625;50.24420928955078
0.12500000000000003;464.1674575805664;489.3333511352539;498.3238220214844;91.9433364868164
0.10000000000000003;215.53350067138672;112.74784851074219;548.0;205.04373931884766
0.07500000000000004;263.7553253173828;257.2727355957031;574.3603591918945;458.4714889526367
0.05000000000000004;327.93973541259766;241.48004150390625;599.3761825561523;612.6188125610352
0.025000000000000036;130.95335388183594;1106.1285552978516;681.619758605957;756.5423202514648
