;PrePost+;LCMFreq;PrePost;H-Mine;FPGrowth;Eclat;Apriori;Relim
0.8;5189.806526184082;4528.20703125;5247.282051086426;5265.092132568359;5267.161544799805;1580.923698425293;4042.199089050293;5271.806182861328
0.775;5321.130012512207;5797.606689453125;5324.573554992676;6140.961097717285;5283.973831176758;2631.3624572753906;4022.4894485473633;6122.553260803223
0.75;5322.529594421387;6827.283164978027;5324.477020263672;6728.074554443359;5323.314376831055;3737.4703674316406;4071.2417221069336;6741.272659301758
0.725;5353.290191650391;8495.320434570312;5373.3222579956055;7833.763618469238;5350.929145812988;4991.269119262695;4056.9039154052734;9011.79426574707
0.7;5524.359092712402;9032.305183410645;5514.791030883789;8677.869674682617;5307.047981262207;6023.6762771606445;4060.919761657715;9017.52359008789
0.6749999999999999;5527.329605102539;9032.305183410645;5517.814163208008;9032.305183410645;5355.765182495117;8000.515533447266;4080.670097351074;9032.305236816406
0.6499999999999999;5446.6630935668945;8960.765487670898;5475.008979797363;9032.305114746094;5447.222724914551;9032.305114746094;4071.735252380371;9032.305236816406
0.6249999999999999;5545.511123657227;9024.838096618652;5473.179130554199;8698.312576293945;5276.2850341796875;8958.10456085205;4094.634376525879;9032.305236816406
0.5999999999999999;5541.515274047852;9032.305114746094;5511.228157043457;8898.384002685547;5296.739837646484;8973.343658447266;4101.232269287109;9032.305236816406
0.5749999999999998;5541.551849365234;9032.305114746094;5530.3393630981445;9032.305114746094;5289.746154785156;8446.701797485352;4101.857238769531;9032.305236816406
0.5499999999999998;5541.93416595459;9032.305114746094;5538.88801574707;8888.545043945312;5354.5663986206055;9032.305114746094;4160.932144165039;9032.305236816406
0.5249999999999998;5540.770538330078;9032.305114746094;5418.24942779541;9032.305114746094;5292.377380371094;9008.444297790527;4139.438346862793;9032.305236816406
