;PrePost+;LCMFreq;PrePost;H-Mine;FPGrowth;Eclat;Apriori;Relim
0.8;5286.476577758789;4491.444236755371;5180.894889831543;5231.375114440918;5269.564353942871;1584.7696228027344;4049.967330932617;5282.5659103393555
0.775;5326.866561889648;5807.868728637695;5321.976631164551;6130.413757324219;5282.668556213379;2636.1940383911133;4023.76416015625;5948.173095703125
0.75;5321.691612243652;6903.818298339844;5364.929656982422;6727.265670776367;5312.2607498168945;3732.162010192871;4070.338035583496;6720.629417419434
0.725;5528.58235168457;8498.552833557129;5514.916076660156;7800.033470153809;5302.843406677246;4999.138572692871;4059.3157348632812;9012.585220336914
0.7;5483.707328796387;9032.306816101074;5506.856880187988;8665.094779968262;5306.487907409668;6026.411544799805;4063.1152420043945;9022.6284866333
0.6749999999999999;5486.080383300781;9032.306816101074;5509.987983703613;9032.306816101074;5355.331672668457;8000.346420288086;4080.2977447509766;9032.306274414062
0.6499999999999999;5402.247581481934;8901.930145263672;5409.786552429199;9032.30615234375;5430.017372131348;9032.30615234375;4072.6646423339844;9032.306198120117
0.6249999999999999;5489.3225021362305;9032.306076049805;5450.507064819336;8833.686302185059;5443.165481567383;8958.50961303711;4071.388343811035;9032.306198120117
0.5999999999999999;5491.355155944824;9032.306076049805;5458.807518005371;8887.219779968262;5286.172256469727;8961.933975219727;4097.113945007324;9032.306198120117
0.5749999999999998;5493.001174926758;9032.306076049805;5481.44921875;9032.306076049805;5288.5739669799805;8435.945686340332;4101.078186035156;9032.306198120117
0.5499999999999998;5491.25830078125;9032.306076049805;5479.746803283691;8885.628684997559;5317.897735595703;9032.306076049805;4161.34587097168;9032.306198120117
0.5249999999999998;5461.481887817383;9032.306076049805;5538.409980773926;9032.306076049805;5390.245002746582;9032.306076049805;4125.234886169434;9032.306198120117
