;PrePost+;LCMFreq;PrePost;H-Mine;FPGrowth;Eclat;Apriori;Relim
0.8;5265.649635314941;4514.547958374023;5233.743095397949;5269.913375854492;5190.518516540527;1611.670524597168;4108.490982055664;5180.271049499512
0.775;5353.856903076172;5679.194412231445;5345.414260864258;6025.522254943848;5314.282279968262;2661.5518951416016;4245.682975769043;6043.810096740723
0.75;5331.057899475098;6898.3286209106445;5346.31583404541;6721.533485412598;5315.648971557617;3721.5732803344727;4076.6441040039062;6719.2712326049805
0.725;5528.492980957031;8498.39444732666;5514.933067321777;7800.108093261719;5302.886009216309;5164.905647277832;4240.22420501709;9023.715110778809
0.7;5486.5214767456055;9032.309600830078;5505.427993774414;8663.448081970215;5313.399391174316;6034.628440856934;4241.844215393066;9017.194076538086
0.6749999999999999;5489.353790283203;9032.30876159668;5509.079574584961;9032.308555603027;5353.654586791992;8020.909797668457;4080.264175415039;9032.308418273926
0.6499999999999999;5401.671226501465;8888.302017211914;5408.212379455566;9032.307983398438;5431.570915222168;8928.547805786133;4072.078353881836;9032.307960510254
0.6249999999999999;5488.376281738281;9032.307838439941;5452.332443237305;8841.556907653809;5443.647476196289;8959.116035461426;4071.446990966797;9032.307960510254
0.5999999999999999;5488.329612731934;9032.307838439941;5441.440460205078;9032.307838439941;5283.274284362793;8958.952407836914;4097.155403137207;9032.307960510254
0.5749999999999998;5494.4759521484375;9032.307838439941;5481.2311935424805;9032.307838439941;5288.642532348633;8436.143951416016;4101.950057983398;9032.307670593262
0.5499999999999998;5492.949638366699;9032.30754852295;5479.500549316406;8885.635787963867;5317.957191467285;9032.30754852295;4161.481742858887;9032.307510375977
0.5249999999999998;5463.10595703125;9032.307388305664;5538.563125610352;9032.307388305664;5392.689277648926;9015.064712524414;4127.055557250977;9032.307510375977
