;PrePost+;LCMFreq;PrePost;H-Mine;FPGrowth;Eclat;Apriori;Relim
0.8;5286.4630126953125;4493.014785766602;5180.5024490356445;5231.104881286621;5269.519088745117;1584.7894897460938;4050.017868041992;5282.632019042969
0.775;5326.892646789551;5807.8635330200195;5321.966995239258;6130.406135559082;5282.668792724609;2636.1944580078125;4023.7651901245117;5948.174491882324
0.75;5321.693710327148;6903.820259094238;5364.58805847168;6727.4089431762695;5312.2962646484375;3732.3029251098633;4070.355644226074;6720.6584396362305
0.725;5528.592864990234;8498.561988830566;5514.916091918945;7800.033622741699;5302.844650268555;4999.138961791992;4059.3157806396484;9012.585090637207
0.7;5483.708137512207;9032.307586669922;5506.857269287109;8665.09587097168;5306.488433837891;6026.411605834961;4063.11515045166;9023.434997558594
0.6749999999999999;5485.799545288086;9032.307525634766;5509.933067321777;9032.307525634766;5355.140243530273;7999.910903930664;4080.3458557128906;9032.307647705078
0.6499999999999999;5402.136772155762;8901.810928344727;5409.709213256836;9032.307525634766;5429.887275695801;9032.307525634766;4072.423027038574;9032.307647705078
0.6249999999999999;5488.393241882324;9032.307525634766;5452.29182434082;8841.375617980957;5443.531120300293;8958.865097045898;4071.387985229492;9032.307647705078
0.5999999999999999;5491.354995727539;9032.307525634766;5458.808067321777;8887.2220993042;5286.172752380371;8961.935859680176;4097.114356994629;9032.307647705078
0.5749999999999998;5493.525520324707;9032.307456970215;5480.936561584473;9032.307456970215;5287.897499084473;8449.151718139648;4101.946067810059;9032.307579040527
0.5499999999999998;5493.202964782715;9032.307456970215;5478.983757019043;8884.8296585083;5317.487983703613;9032.307456970215;4160.406936645508;9032.307579040527
0.5249999999999998;5462.555282592773;9032.307456970215;5540.025413513184;9032.307456970215;5392.683799743652;8982.686958312988;4147.528747558594;9032.307189941406
