;PrefixSpan;SPADE;CMSPADE;CMSPAM;LAPIN;SPAM
0.2;513;887;2342;809;1664;846
0.17500000000000002;547;921;2354;861;2051;950
0.15000000000000002;593;983;2376;925;2609;1166
0.12500000000000003;675;1081;2425;1040;3960;1633
0.10000000000000003;754;1232;2490;1211;5583;2196
0.07500000000000004;952;1521;2561;1588;8236;3176
0.05000000000000004;1314;2035;2784;2702;16062;6241
0.025000000000000036;2629;3922;4068;7472;43612;19578
