;PrefixSpan;SPADE;CMSPADE;CMSPAM;LAPIN;SPAM
0.2;513;891;2346;806;1659;841
0.17500000000000002;543;917;2353;861;2029;953
0.15000000000000002;594;979;2382;922;2647;1165
0.12500000000000003;678;1127;2429;1042;3942;1644
0.10000000000000003;758;1227;2471;1211;5612;2202
0.07500000000000004;950;1519;2576;1590;8243;3197
0.05000000000000004;1294;2031;2784;2704;16282;6276
0.025000000000000036;2607;3896;4066;7470;42540;20133
