;FPClose;Charm;LCM;DCIClosed;AprioriClose
0.5;50;30;73;116;69
0.45;51;52;104;142;111
0.4;51;82;142;216;178
0.35000000000000003;52;146;226;301;324
0.30000000000000004;60;246;320;415;692
0.25000000000000006;70;392;506;552;1329
0.20000000000000007;75;686;943;821;11659
0.15000000000000008;82;1269;1477;1242;22557
0.10000000000000007;133;3152;3025;1846;408477
