;FPClose;Charm;LCM;DCIClosed;AprioriClose
0.5;48;31;72;112;142
0.45;57;51;104;163;110
0.4;49;80;140;231;237
0.35000000000000003;51;148;220;299;413
0.30000000000000004;57;241;321;498;685
0.25000000000000006;73;390;497;563;1332
0.20000000000000007;70;686;930;819;11647
0.15000000000000008;80;1263;1401;1037;22718
0.10000000000000007;117;3063;2564;1517;402528
