;PrefixSpan;SPADE;CMSPADE;CMSPAM;LAPIN;SPAM
0.2;295;321;501;376;1067;339
0.17500000000000002;160;280;447;329;1082;397
0.15000000000000002;191;317;425;519;1538;488
0.12500000000000003;267;389;511;636;1801;636
0.10000000000000003;273;434;525;742;2476;1022
0.07500000000000004;401;608;755;1173;4194;1713
0.05000000000000004;744;958;909;2301;7521;3488
0.025000000000000036;2306;2789;2438;6689;22826;10088
